file,item_index,article_source,old_account,new_account,confidence,top_votes,total_votes,source_invoice_ids
base_produits_epicerie_v1_with_accounts.json,107,GOMBO 5KG AGROLULO HONDURAS,6011,607,1.00,2,2,fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,108,PATATE DOUCE BLANCHE 10KG HONDURAS,6011,607,1.00,2,2,fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650 | fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7
base_produits_epicerie_v1_with_accounts.json,109,AVOCAT,601,607,1.00,2,2,fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f | fr_bd_904981941:db8de7e8-2d7a-4dc6-89c7-ff17f0fb2f65
base_produits_epicerie_v1_with_accounts.json,115,TROPIC ISLAND 3,6068,607,1.00,1,1,fr_bd_904981941:3d07f682-6efb-4ddf-9354-c2c10f458709
base_produits_epicerie_v1_with_accounts.json,116,TILAPIA MOYEN 3.2KG PRODI CHINE,6011,607,1.00,1,1,fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1
base_produits_epicerie_v1_with_accounts.json,117,POIVRON ROUGE 5KG HOLLANDE,6011,607,1.00,1,1,fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1 | fr_bd_904981941:83f7da60-8393-406c-89c4-778442c542f9
base_produits_epicerie_v1_with_accounts.json,127,CAROTTE 10KG FRANCE,6011,607,1.00,1,1,fr_bd_904981941:6549927d-c51c-4c61-b3bb-1b8a5d06d7c7 | fr_bd_904981941:d7f365b5-cc9e-486a-9e38-f98fac09d008
base_produits_epicerie_v1_with_accounts.json,128,IGNAME GHANA 20kg,6011,607,1.00,1,1,fr_bd_904981941:697e3a6a-ebf2-4a8d-acf8-682fb6fa1bc6 | fr_bd_904981941:92a4bc4e-40ce-4549-bbe3-93f0cc9e790e
base_produits_epicerie_v1_with_accounts.json,137,PATATE DOUCE ROUGE 10KG HONDURAS,6011,607,1.00,2,2,fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb
base_produits_epicerie_v1_with_accounts.json,138,POIVRON ROUGE 5KG BELGIQUE,6011,607,1.00,2,2,fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb
base_produits_epicerie_v1_with_accounts.json,139,OIGNON ROUGE 5KG EGYPTE,6011,607,1.00,2,2,fr_bd_904981941:6ad47a5a-4e70-48c3-b825-f9fecdeafab4 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,140,Oignons,601,607,1.00,2,2,fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8 | fr_bd_904981941:b763fd53-939e-43ab-ac4b-8e5d831ccbb1
base_produits_epicerie_v1_with_accounts.json,141,FEUILLE DE MANIOC SAKA SAKA CONGELE (TAI YAT) 20X500GR CAMEROUN,6011,607,1.00,1,1,fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb | fr_bd_904981941:7a672d23-a3c8-4417-985a-60ec8097ca1e
base_produits_epicerie_v1_with_accounts.json,142,PATATE DOUCE ORANGE 6KG HONDURAS,601,607,1.00,1,1,fr_bd_904981941:797c2583-7cfd-4d3c-be29-f72ec28a5bd2 | fr_bd_904981941:f4271b5b-08c4-49cd-8f16-d15a3292c033
base_produits_epicerie_v1_with_accounts.json,145,CUISSE DE POULET 10KG (GI) BELGIQUE,6011,607,1.00,1,1,fr_bd_904981941:83f7da60-8393-406c-89c4-778442c542f9 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,147,LAURIER 20X20GR SPIG FRANCE,6011,607,1.00,1,1,fr_bd_904981941:83f7da60-8393-406c-89c4-778442c542f9 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,148,CHINCHARD ENTIER 10KG CONGELER (PRODI) CHILI,6011,607,1.00,1,1,fr_bd_904981941:83f7da60-8393-406c-89c4-778442c542f9 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,150,KFC 2Kg 1x5,601,607,1.00,2,2,fr_bd_904981941:9510e281-c5c8-4f30-8ddc-6bdbe53bf4c5 | fr_bd_904981941:a81c398d-42b2-4689-947c-19fa8394b9e2
base_produits_epicerie_v1_with_accounts.json,156,BANANE VERTE,601,607,1.00,2,2,fr_bd_904981941:9ce6049b-a5ee-4e30-879e-6b70961e2c3a | fr_bd_904981941:db8de7e8-2d7a-4dc6-89c7-ff17f0fb2f65
base_produits_epicerie_v1_with_accounts.json,157,Citron jaune,601,607,1.00,2,2,fr_bd_904981941:9ce6049b-a5ee-4e30-879e-6b70961e2c3a | fr_bd_904981941:bae9aebe-ca12-44a7-9c51-a3e8296c1653
base_produits_epicerie_v1_with_accounts.json,158,Colafil 3/5 1x26kg,601,607,1.00,1,1,fr_bd_904981941:a81c398d-42b2-4689-947c-19fa8394b9e2
base_produits_epicerie_v1_with_accounts.json,159,Thioe / Merou 3/5 kg 1x25,601,607,1.00,1,1,fr_bd_904981941:a81c398d-42b2-4689-947c-19fa8394b9e2
base_produits_epicerie_v1_with_accounts.json,160,riz lotus perf 20.kg,601,607,1.00,1,1,fr_bd_904981941:a81c398d-42b2-4689-947c-19fa8394b9e2
base_produits_epicerie_v1_with_accounts.json,161,Cébette,601,607,1.00,2,2,fr_bd_904981941:aa9eec95-735a-4c08-8b3d-2eabd10e619b | fr_bd_904981941:fa2e9a71-8750-4dab-9e9e-0c79cbf7b8b4
base_produits_epicerie_v1_with_accounts.json,167,ARACHIDE FRAIS 5KG COTE D IVOIRE,601,607,1.00,2,2,fr_bd_904981941:bec10c33-d6c7-40a8-9155-3300f68036b3 | fr_bd_904981941:ddb8d1d9-0461-42e3-b9a1-8b64033ea947
base_produits_epicerie_v1_with_accounts.json,168,MANIOC DOLE COSTA RICA,601,607,1.00,2,2,fr_bd_904981941:bec10c33-d6c7-40a8-9155-3300f68036b3 | fr_bd_904981941:ddb8d1d9-0461-42e3-b9a1-8b64033ea947
base_produits_epicerie_v1_with_accounts.json,171,"Mérous écaillés vidés 10/20 kg cgl, INDE, cartons a peser, epinephelus spp",6011,607,1.00,1,1,fr_bd_904981941:e16d330d-adc1-4149-95cd-6efac3c151aa
base_produits_epicerie_v1_with_accounts.json,173,POIVRE BLANC MOULU 20X100GR (SPIGOL) FRANCE,6011,607,1.00,1,1,fr_bd_904981941:e63f74e8-25c9-4600-bd6f-e3f870c9ce03 | fr_bd_904981941:eef36983-652f-4a82-8475-5a62d69d1dd2
base_produits_epicerie_v1_with_accounts.json,183,MEROU WGS 5-10kg G vrac x PF INDE/INDO G9 G25 G26,6011,607,1.00,1,1,fr_bd_904981941:04ee7b65-10f0-4efe-b428-9ead0f0e3684
base_produits_epicerie_v1_with_accounts.json,216,CHAYOTTE VERTE COSTA RICA,601,607,1.00,1,1,fr_bd_904981941:09abc2ab-189b-40cd-b694-1a5cf2c34284
base_produits_epicerie_v1_with_accounts.json,217,CHRISTOPHINE COSTA RICA,601,607,1.00,1,1,fr_bd_904981941:09abc2ab-189b-40cd-b694-1a5cf2c34284
base_produits_epicerie_v1_with_accounts.json,221,PIMENT ANTILLAIS 4 KG PLASTIQUE,601,607,1.00,1,1,fr_bd_904981941:0d235799-45b9-4ebd-a3e5-7e10177c1b9a
base_produits_epicerie_v1_with_accounts.json,222,GINGEMBRE BRESIL,601,607,1.00,1,1,fr_bd_904981941:0d235799-45b9-4ebd-a3e5-7e10177c1b9a
base_produits_epicerie_v1_with_accounts.json,223,CHOUX BLANC GROS,601,607,1.00,1,1,fr_bd_904981941:0d235799-45b9-4ebd-a3e5-7e10177c1b9a
base_produits_epicerie_v1_with_accounts.json,224,TOMATE IFREAN,601,607,1.00,1,1,fr_bd_904981941:0d235799-45b9-4ebd-a3e5-7e10177c1b9a
base_produits_epicerie_v1_with_accounts.json,225,CLEMENTINE OR CAPEGOLD,601,607,1.00,1,1,fr_bd_904981941:0d235799-45b9-4ebd-a3e5-7e10177c1b9a
base_produits_epicerie_v1_with_accounts.json,230,MANIOC 18 KG DOLE COSTA RICA,6011,607,1.00,1,1,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803
base_produits_epicerie_v1_with_accounts.json,231,PATATE DOUCE ROUGE 10KG COSTA RICA,6011,607,1.00,1,1,fr_bd_904981941:144932a2-3e6d-4220-b8e0-090d02ee9803
base_produits_epicerie_v1_with_accounts.json,232,CLEMENTINE RUBI FEUILLE CAL.2X CAT 1,601,607,1.00,1,1,fr_bd_904981941:15d8be2e-0511-46a8-acc9-3aa47b6084d5
base_produits_epicerie_v1_with_accounts.json,233,NOIX MARBOT CAL. 32 CAT.1 X5KG FRANCE,601,607,1.00,1,1,fr_bd_904981941:15d8be2e-0511-46a8-acc9-3aa47b6084d5
base_produits_epicerie_v1_with_accounts.json,234,RAISIN RED GLOBE CAT1 ITALIE,601,607,1.00,1,1,fr_bd_904981941:15d8be2e-0511-46a8-acc9-3aa47b6084d5
base_produits_epicerie_v1_with_accounts.json,235,RAISIN BLACK PEARL CAT1 ITALIE,601,607,1.00,1,1,fr_bd_904981941:15d8be2e-0511-46a8-acc9-3aa47b6084d5
base_produits_epicerie_v1_with_accounts.json,236,MELON VERT VRAC DONA RAMONCITA CAL.5 CAT1 ESPAGNE,601,607,1.00,1,1,fr_bd_904981941:15d8be2e-0511-46a8-acc9-3aa47b6084d5
base_produits_epicerie_v1_with_accounts.json,237,MELON JAUNE CAL.5 X 10KG BRESIL,601,607,1.00,1,1,fr_bd_904981941:15d8be2e-0511-46a8-acc9-3aa47b6084d5
base_produits_epicerie_v1_with_accounts.json,238,PRUNE ROUGE PLASTIQUE 55 CAT1 ESPAGNE,601,607,1.00,1,1,fr_bd_904981941:15d8be2e-0511-46a8-acc9-3aa47b6084d5
base_produits_epicerie_v1_with_accounts.json,239,"MANGUE MINGOLO 2KG DOMINICAINE, REPUBLIQUE",601,607,1.00,1,1,fr_bd_904981941:169b4394-4545-4cfd-a9f6-94d82d1243ee
base_produits_epicerie_v1_with_accounts.json,241,BANANE FRUIT19 KG FRANCE,6011,607,1.00,1,1,fr_bd_904981941:19bf8fe1-9ffc-40cf-a0e8-82036dd79650
base_produits_epicerie_v1_with_accounts.json,242,EAU CRISTALINE 1.5X6,6068,607,1.00,1,1,fr_bd_904981941:1a106f30-f95d-4e28-93eb-ba9269c8525c
base_produits_epicerie_v1_with_accounts.json,243,EAU CRISTALINE 50cx24,6068,607,1.00,1,1,fr_bd_904981941:1a106f30-f95d-4e28-93eb-ba9269c8525c
base_produits_epicerie_v1_with_accounts.json,244,LAIT 1/2 ECR VIVA 1Ltrs x6,6061,607,1.00,1,1,fr_bd_904981941:1a106f30-f95d-4e28-93eb-ba9269c8525c
base_produits_epicerie_v1_with_accounts.json,245,DATTE ALGERIE BRANCHE 1 KG X12,6061,607,1.00,1,1,fr_bd_904981941:1a106f30-f95d-4e28-93eb-ba9269c8525c
base_produits_epicerie_v1_with_accounts.json,246,DATTE SUKKARY MADINA 600G X10,6061,607,1.00,1,1,fr_bd_904981941:1a106f30-f95d-4e28-93eb-ba9269c8525c
base_produits_epicerie_v1_with_accounts.json,247,DATTES RAVIERALGERIE 500G X12,6061,607,1.00,1,1,fr_bd_904981941:1a106f30-f95d-4e28-93eb-ba9269c8525c
base_produits_epicerie_v1_with_accounts.json,248,DATTES REGIME 3 KG ALGERIE,6061,607,1.00,1,1,fr_bd_904981941:1a106f30-f95d-4e28-93eb-ba9269c8525c
base_produits_epicerie_v1_with_accounts.json,249,DATTES SECHES 1KG X12 ALGERIE,6061,607,1.00,1,1,fr_bd_904981941:1a106f30-f95d-4e28-93eb-ba9269c8525c
base_produits_epicerie_v1_with_accounts.json,250,BL202406587 du 05/06/2024 47GOMBO AGROLULO 4KG ESPAGNE,601,607,1.00,1,1,fr_bd_904981941:1b080be2-0c98-4544-b100-d64da2b91a98
base_produits_epicerie_v1_with_accounts.json,251,Petit cola,601,607,1.00,1,1,fr_bd_904981941:2035d586-c086-4259-82e0-dd4edef7b86f
base_produits_epicerie_v1_with_accounts.json,263,TILAPIA MOYEN 600-800 3.2 KG,6011,607,1.00,1,1,fr_bd_904981941:270465f8-7774-4a94-ad67-e523526e3680
base_produits_epicerie_v1_with_accounts.json,264,RAISIN ITALIA CAT 1 ITALIE,6011,607,1.00,1,1,fr_bd_904981941:2a4ccae0-5bc5-46b9-955d-1bc119372c23
base_produits_epicerie_v1_with_accounts.json,270,MARRON FRANCE (SC C1),601,607,1.00,1,1,fr_bd_904981941:36b5dc91-d960-4bd9-93f8-afd9c2d14ebd
base_produits_epicerie_v1_with_accounts.json,278,AUBERGINE VIOLETTE 5KG BELGIQUE,6011,607,1.00,1,1,fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1
base_produits_epicerie_v1_with_accounts.json,279,MANGUE AVION EGYPTE,6011,607,1.00,1,1,fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1
base_produits_epicerie_v1_with_accounts.json,280,TOMATE GRAPPE FRANCE,6011,607,1.00,1,1,fr_bd_904981941:41dc48a0-55d1-41e6-81ec-7ad30be23ec1
base_produits_epicerie_v1_with_accounts.json,323,Transaction EXOFOODS,60610000,607,1.00,1,1,fr_bd_904981941:4b241c7a-335b-4443-836b-43519ec332cd
base_produits_epicerie_v1_with_accounts.json,330,2DJAKATO 5KG ESPAGNE,6011,607,1.00,1,1,fr_bd_904981941:4f6be4e3-af3b-46aa-a807-9c83656b6e2f
base_produits_epicerie_v1_with_accounts.json,331,5AVOCAT 4KG BRESIL,6011,607,1.00,1,1,fr_bd_904981941:4f6be4e3-af3b-46aa-a807-9c83656b6e2f
base_produits_epicerie_v1_with_accounts.json,351,2KAOLIN 5KG CAMEROUN,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,352,2ARACHIDE FRAIS 5KG COTE D IVOIRE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,353,1CHOU BLANC 10KG BELGIQUE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,354,1PLANTAIN 22K PLATIMIUM COLOMBIE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,355,1BANANE FRUIT 19 KG FRANCE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,356,2MANIOC 18 KG TUCANO COSTA RICA,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,357,3PATATE DOUCE ROUGE 10KG COSTA RICA,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,358,3DJAKATO 5KG ESPAGNE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,359,3CITRON VERT 48 BRESIL,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,360,4TOMATE VRAC BELGIQUE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,361,5PIMENTANTILLAIS 3KG ESPAGNE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,362,2AUBERGINE BLANCHE 5KG ESPAGNE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,363,20GOMBO AGROLULO 4KG ESPAGNE,601,607,1.00,1,1,fr_bd_904981941:5b237dbf-eaea-433f-a183-cd744f9d5d9f
base_produits_epicerie_v1_with_accounts.json,364,GINGEMBRE 5KG CAMEROUN,6011,607,1.00,1,1,fr_bd_904981941:5d11b004-c58d-47ef-b524-7a0c4201722a
base_produits_epicerie_v1_with_accounts.json,365,POIVRON VERT 5KG HOLLANDE,6011,607,1.00,1,1,fr_bd_904981941:5d11b004-c58d-47ef-b524-7a0c4201722a
base_produits_epicerie_v1_with_accounts.json,366,POTIMARRON CAT.1 FRANCE A PESER,601,607,1.00,1,1,fr_bd_904981941:5d8e2d93-6ee9-44f5-86c5-e50173ed9366
base_produits_epicerie_v1_with_accounts.json,367,BUTTERNUT CAT.1 PORTUGAL A PESER,601,607,1.00,1,1,fr_bd_904981941:5d8e2d93-6ee9-44f5-86c5-e50173ed9366
base_produits_epicerie_v1_with_accounts.json,378,PASTEQUE MAROC,6061,607,1.00,1,1,fr_bd_904981941:66039176-6819-4e07-a020-ccd048fcd9a2
base_produits_epicerie_v1_with_accounts.json,415,Piment Vert,601,607,1.00,1,1,fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8
base_produits_epicerie_v1_with_accounts.json,416,PATATE BLANCHE,601,607,1.00,1,1,fr_bd_904981941:6c1eb7ca-6b45-4aa8-a33a-62bfde71e4a8
base_produits_epicerie_v1_with_accounts.json,438,BARRACUDA tronc 3-5kg vrac x PF B107 DLUO 31/10/25 30KG INDONESIE 12/2 Zone de péche OCEAN INDIEN FAO 57,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,439,CAPITAINE vidé écaillé 1-2kg vrac x PF E21 E16 DLUO 31/10/25 20KG YEMEN 28/4 Zone de péche OCEAN INDIEN FAO 51,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,440,CAPITAINE vidé écaillé 3-5kg vrac x PF E26 E18 DLUO 31/10/25 25KG YEMEN 21/3 Zone de peche OCEAN INDIEN FAO 51,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,441,CREVETTE deco blanchie 10/20 scht x 300g VANNAMEI SH113 SH147 SH528 30SCHT COOKSHRIMP IND DLUO 31/12/25 Zone de péche ELEVE EN INDE,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,442,CRABE DE MANGROVE coupé P scht x 1kg Madagascar CB6 12SCHT MADAGASCAR 42/5 DLUO 31/12/24 Zone de péche OCEAN INDIEN FAO 51,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,443,AIL et PERSIL coupé sachet x 250g 8SCHT FRANCE 27/9 30/09/26,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,444,CIBOULETTE coupée sachet x 250g 8SCHT FRANCE 27/9 30/11/26,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,445,CORIANDRE coupé scht x 250gr 8SCHT FRANCE 27/9 30/11/26,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,446,ECHALOTE coupée sachet x 250g 8SCHT FRANCE 27/9 30/04/26,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,447,MENTHE coupée sachet x250g 8SCHT FRANCE 27/9 30/11/26,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,448,PERSIL coupé sachet x 250g 8SCHT FRANCE 27/9 30/11/26,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,449,PIMENT VEGETARIEN scht x 200g CL5 MADOUDOU 25SCHT FRANCE 48/8 30/09/24,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,450,COURBINE NANKA vidée écaillée 600-800g vrac x PF CO25 CO46 10KG GAMBIE 48/4 DLUO 02/08/25 Zone de péche ATLANTIQUE CENTRE EST,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,451,COURBINE-TAMBOUR RAYE VE 400-800g x 2.5kg YC2 MISTER TI 2SCHT ARGENTINE 90/6 DLUO 14/09/24 Zone de péche OCEAN ATLANT FAO41,6011,607,1.00,1,1,fr_bd_904981941:70d74c6e-d2aa-4259-8605-a6a3483ee4df
base_produits_epicerie_v1_with_accounts.json,452,NGAI NGAI CONGELE 25X500GR CAMEROUN,6011,607,1.00,1,1,fr_bd_904981941:718ef8da-95d1-46d3-8789-59f19f19aacb
base_produits_epicerie_v1_with_accounts.json,453,BATAVIA SALADEX 12,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,454,CHOUX VERT GROS,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,455,CHOUX ROUGE GROS,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,456,ECOSSE,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,457,BETTERAVE S/VIDE12 X 5,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,458,COURGETTE BLANCHE,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,459,CLEMENTINEOR SCHOEMAN,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,460,ORANGE NAVEL SAFPRO,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,461,ICEBERG X 10 PIECESALA LORFY,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,462,CARDE,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,463,COMICE VRAC BELGIQUE X 90 VRC UNO,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,464,CONFERENCE VRAC BEL X 12.00 VERT 70/80,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,465,GALA POMME VRC SOLE 260,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,466,GOLDEN PLATEAU PLT MYL 230,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,467,GRANNY SMITH POMME VRAC 201,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,468,REINETTE POMME VRC BOIS 136,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,469,CHANTECLER POMME VRAC 136,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,470,FRAISE X 10 BARQ X 500,6011,607,1.00,1,1,fr_bd_904981941:71a73d08-117b-47a9-9dd6-10948c9057c9
base_produits_epicerie_v1_with_accounts.json,481,GINGEMBRE 5KG BENIN,601,607,1.00,1,1,fr_bd_904981941:797c2583-7cfd-4d3c-be29-f72ec28a5bd2
base_produits_epicerie_v1_with_accounts.json,482,CLEMENTINE CLEMENMELE FEUILL CAT.1 CAL.2X BOIS MATOS PORTUGAL,6073,607,1.00,1,1,fr_bd_904981941:79f95b1a-383b-4a17-a5af-95fc13a0f570
base_produits_epicerie_v1_with_accounts.json,483,ORANGE NEW HALL FEUILLE CAT.1 CAL.3/4 BOIS LUSOMEL PORTUGAL,6073,607,1.00,1,1,fr_bd_904981941:79f95b1a-383b-4a17-a5af-95fc13a0f570
base_produits_epicerie_v1_with_accounts.json,484,PIMENT ANTILLAIS 2 KG MAROC,6013,607,1.00,1,1,fr_bd_904981941:7a41f299-ffda-423e-885b-98d3307d6dab
base_produits_epicerie_v1_with_accounts.json,501,COURGE BUTTERNUT 10 KG ESPAGNE,60720000,607,1.00,1,1,fr_bd_904981941:8138711a-e4fe-4d1e-a6c3-e9f0fefea868
base_produits_epicerie_v1_with_accounts.json,535,TOMATE VRAC FLANDRIA BELGIQUE,601,607,1.00,1,1,fr_bd_904981941:8c720cd1-4a6a-436c-854b-aedba2884d6b
base_produits_epicerie_v1_with_accounts.json,545,TILAPIA GV 500/800 CHINE (3.2kg Net) 10 COLIS MAX PAR CLIENT,6011,607,1.00,1,1,fr_bd_904981941:92a4bc4e-40ce-4549-bbe3-93f0cc9e790e
base_produits_epicerie_v1_with_accounts.json,546,NEM POULET HALAL (6x(Scht 50Pcs 2 kg),6011,607,1.00,1,1,fr_bd_904981941:92a4bc4e-40ce-4549-bbe3-93f0cc9e790e
base_produits_epicerie_v1_with_accounts.json,547,PLANTAIN JAUNE COLOMBIE AGRO FRESH,6011,607,1.00,1,1,fr_bd_904981941:92a4bc4e-40ce-4549-bbe3-93f0cc9e790e
base_produits_epicerie_v1_with_accounts.json,548,LAIT DE COCO AROY-D BRIQUE(12x1L,6011,607,1.00,1,1,fr_bd_904981941:92a4bc4e-40ce-4549-bbe3-93f0cc9e790e
base_produits_epicerie_v1_with_accounts.json,549,PATE D'ARACHIDE BONMAFE BOCAL VERRE (12x500g,6011,607,1.00,1,1,fr_bd_904981941:92a4bc4e-40ce-4549-bbe3-93f0cc9e790e
base_produits_epicerie_v1_with_accounts.json,550,EPINARDS HACHES 4/4(12x800g),6011,607,1.00,1,1,fr_bd_904981941:92a4bc4e-40ce-4549-bbe3-93f0cc9e790e
base_produits_epicerie_v1_with_accounts.json,551,HARICOT CORNILLE (15x1kg),6011,607,1.00,1,1,fr_bd_904981941:92a4bc4e-40ce-4549-bbe3-93f0cc9e790e
