article_source,sirens,source_invoice_ids_count,source_invoice_ids_sample,compte_comptable
DOM.ANNUELLE 05 A 04,839181104,1,fr_bd_839181104:edc41125-ec6f-476f-9bc8-515b6d483c55,6068
"Deposer, poser, selon constat 4 garnitures de frein de l'essieu arriere (Roues completes demontees)",824332985,1,fr_bd_824332985:ab813727-dd49-4799-bc5c-529683c0e6ad,6063
Disney+ Premium (du 28/04 au 27/05),831060876,1,fr_bd_831060876:863eabe1-0f48-43ee-af0c-87842ace0e17,6063
"Démonter, monter 2 roues complètes","824332985,839181104",5,fr_bd_839181104:2ec3664c-792e-438a-8699-fff8e46292e9 | fr_bd_839181104:dd776d5a-19e4-4947-854b-e713b9dbb25f | fr_bd_839181104:f1b3dd25-637b-4cde-956f-23e1dcfad510 | fr_bd_839181104:fc642081-1c3e-41ac-9274-b7cc6536c335 | fr_bd_824332985:ba9ad8e8-9481-4102-a517-de5d6ea216f6,6062
E.R.D. (Évacuation & Recyclage des déchets),831060876,1,fr_bd_831060876:35a45ee1-867a-4fe8-bbcd-5af400b08c63,6063
ECLAIRAGE TETE HAUTE SE DESACTIVE A CHAQUE FOIS. (LUMINOSITE) - Effectuer la ma avec pack plus,824332985,1,fr_bd_824332985:197c5231-d241-415e-a96c-b058a5661bf0,60620000
ECO Participation au retraitement des déchets,839181104,1,fr_bd_839181104:5ad9fe47-8a27-404b-926d-96c008c0fe69,6068
"ECO Participation au retraitement des déchets Unité d'oeuvre = 0,457%",839181104,1,fr_bd_839181104:63c4f300-dc0b-4a95-a4df-d21295501ca7,6068
Eau de Parfum Pour lui Amber Malaki 80 mL Vaporisateur,839181104,1,fr_bd_839181104:54fb333d-548e-4e7f-a852-acb2cb2b5d94,6068
Eau de Parfum Pour lui Oud Malaki 80 mL Vaporisateur,839181104,1,fr_bd_839181104:54fb333d-548e-4e7f-a852-acb2cb2b5d94,6068
EcoParticipation : Participation au Recyclage des Déchets,824332985,2,fr_bd_824332985:2b913b34-bb3a-42b5-aeb8-6aba064a70f6 | fr_bd_824332985:9fe2554d-510a-4857-bb0e-e555fb0ec1c6,6068
Effectuer la maintenance avec pack plus,824332985,1,fr_bd_824332985:edc2d1b0-8181-4c10-b2fa-555103bc0347,60630000
Evolution d'offre - Appels illimités mobiles France (du 02/06 au 01/07),839181104,1,fr_bd_839181104:180c1d25-2358-485b-86c1-d203f2614c9e,6062
Evolution d'offre - Appels illimités mobiles France (du 02/11 au 01/12),839181104,1,fr_bd_839181104:ff4ef5c4-08ca-4e77-9395-b37e8ac485af,606
FILTRE AIR,824332985,1,fr_bd_824332985:81090a41-8165-4d15-9a52-344fac370798,6062
FORFAIT TAXI PLAQUETTES AR,824332985,1,fr_bd_824332985:ab813727-dd49-4799-bc5c-529683c0e6ad,6063
Forfait,824332985,1,fr_bd_824332985:d454619e-985f-4e22-8034-9317a25a4466,6068
Forfait 2h 100Mo 5G Av. Smartphone,831060876,2,fr_bd_831060876:301180f9-bbbc-4177-a903-575b18ad81a2 | fr_bd_831060876:4548eaf6-e699-4a60-84d8-e3067a7282a8,6061
Forfait B&YOU 60Go client,824332985,1,fr_bd_824332985:aad5c343-1941-4519-bf05-63a55a974c01,6062
Forfait Client 40Go 5G Avantages Smartphone,831060876,1,fr_bd_831060876:a268321b-5310-463f-b292-54edd132f683,6061
Forfait Client B&You 270Go 5G,824332985,1,fr_bd_824332985:aad5c343-1941-4519-bf05-63a55a974c01,6062
Forfait Sensation client 70Go,831060876,1,fr_bd_831060876:60839a68-a4da-45ab-a48c-f023d2c2c5c9,6061
Forfait entretien/réparation,824332985,1,fr_bd_824332985:9e166d76-0b9a-4d71-9e17-9cfa706959cf,606200
Forfait montage,839181104,2,fr_bd_839181104:43246a7f-1905-4c47-905d-dfbc1bfece44 | fr_bd_839181104:90aeb1cd-6b63-4daf-9375-db8fb5bf32cb,6068
Forfaits,831060876,1,fr_bd_831060876:35a45ee1-867a-4fe8-bbcd-5af400b08c63,6063
Fourniture et pose capteur,844082156,1,fr_bd_844082156:ef3e45d2-654d-449f-aa7a-2a769bd5dff7,606200
Frais (BHN/PTT),839181104,2,fr_bd_839181104:45404341-27b9-4dc2-8797-decbd6ca6bed | fr_bd_839181104:b6c7a405-d052-47d7-bce9-934398f14e46,606800
Frais de réservation,824332985,1,fr_bd_824332985:572a43fe-22b3-4cd2-bd21-eba48ecbc5eb,606100
Frais pour changement de rib,839181104,1,fr_bd_839181104:b153e066-cd15-43c1-9ea9-9092f27ddd98,606280
Free Haut Debit du 1er au 31 Janvier 2023,824332985,1,fr_bd_824332985:6ef3b1f8-b70c-45ba-9eec-3986064e2f48,6061
GARNITURE DE FREIN,824332985,2,fr_bd_824332985:ab813727-dd49-4799-bc5c-529683c0e6ad | fr_bd_824332985:ba9ad8e8-9481-4102-a517-de5d6ea216f6,6063
GARNITURE FREINA DISQUE,824332985,1,fr_bd_824332985:12240561-5f85-4112-b7ac-114fc85a1ba4,606200
GODETS MIEL DESSERT BOITE,839181104,2,fr_bd_839181104:6a1fe323-a1ee-4942-98e6-f9b119e3ada9 | fr_bd_839181104:8f29a582-9778-4f77-aaeb-7915c57bf194,606
GODETS MIEL PERRUCHES BOI,839181104,2,fr_bd_839181104:6a1fe323-a1ee-4942-98e6-f9b119e3ada9 | fr_bd_839181104:8f29a582-9778-4f77-aaeb-7915c57bf194,606
GUARD ULTIMATE EX LONG BASMATI 20KG,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
"Galaxy S24 Indigo 128 Go, IMEI : 355680657471025",831060876,1,fr_bd_831060876:0015137d-325e-4395-92bc-34cb7771a836,60630000
Ghyatia,839181104,1,fr_bd_839181104:6cf20926-7142-4a3b-8114-12a37683212c,6068
HOLLANDIA 4.7D BLLE 15X65CL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
HUILE DE TOURNESOL 1L*15***PROMO***,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
Ingrédient peinture,831060876,1,fr_bd_831060876:35a45ee1-867a-4fe8-bbcd-5af400b08c63,6063
Internet 30Go client + 5G,839181104,3,fr_bd_839181104:3396b209-6561-424a-9684-474076b684cc | fr_bd_839181104:7a9deace-e583-4329-bdd0-9ff93353ea76 | fr_bd_839181104:be806402-8f8b-4a17-b2cd-09931d176d05,6064
Internet depuis la France métropolitaine (3 Go 906),839181104,1,fr_bd_839181104:75464fc0-c6f9-4e56-ac8d-04f58b2b580f,6061
Internet depuis la France métropolitaine (dépassement),839181104,2,fr_bd_839181104:7cb15d1e-f11b-4b78-820a-0ee8038050f2 | fr_bd_839181104:e2d5e4c6-1099-4ebc-94d9-b78351ace355,6062
Internet en dépassement depuis la France métropolitaine,839181104,1,fr_bd_839181104:f4c264b3-6c2e-4bfc-9d7e-f1359621503c,606100
Internet à l'étranger hors Europe DOM (5 Mo 860),839181104,1,fr_bd_839181104:a1f72383-db94-4608-a4b5-3bc7135c1b26,6062
JBL BIOTOPOL 100ML,839181104,2,fr_bd_839181104:6a1fe323-a1ee-4942-98e6-f9b119e3ada9 | fr_bd_839181104:8f29a582-9778-4f77-aaeb-7915c57bf194,606
Khbiza Kefta,839181104,1,fr_bd_839181104:6cf20926-7142-4a3b-8114-12a37683212c,6068
Khbiza brochette d'agneau,839181104,1,fr_bd_839181104:6cf20926-7142-4a3b-8114-12a37683212c,6068
L2-B-Dwoop,839181104,1,fr_bd_839181104:f9b82f74-271c-48b7-b6c3-27fa6b112dfe,606100
LA VACHE QUI RIT GD,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
LUBRIFIANT TOIT OUVRANT(PDP),839181104,1,fr_bd_839181104:f1b3dd25-637b-4cde-956f-23e1dcfad510,60620000
MINUTE MAID ORANGE/POMME 24*33CL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
Maakouda 3pcs,839181104,1,fr_bd_839181104:6cf20926-7142-4a3b-8114-12a37683212c,6068
Main d'oeuvre - remplacer le filtre a carburant,824332985,1,fr_bd_824332985:84101f56-7dde-438e-af1b-d52eb9999c53,6068
Main d'oeuvre atelier,824332985,1,fr_bd_824332985:2b913b34-bb3a-42b5-aeb8-6aba064a70f6,6063
Marchandises,844082156,1,fr_bd_844082156:0fb0be73-be0e-4934-900b-627b1af7fd5d,607
Mauboussin - Pour Lui Cristal Oud 100ml - Eau De Parfum Homme - Senteur Orientale,824332985,1,fr_bd_824332985:83ac971f-337d-4ed0-964d-aef123f96d75,606800
Mensualité de votre facilité de paiement pour votre équipement,831060876,1,fr_bd_831060876:03958367-b2e9-472e-a376-b894fe9ed8b0,606100
Mensualités de vos facilités de paiement pour votre équipement,831060876,1,fr_bd_831060876:242d8f63-4633-4e45-92dd-563427e28363,6062
Mensualités de votre facilité de paiement pour votre équipement,831060876,1,fr_bd_831060876:36c92659-eea3-4332-8f33-1ffe880d4cfb,606300
Montant des Remises,839181104,2,fr_bd_839181104:582b4e87-7a4f-41e1-85d3-507547d1d791 | fr_bd_839181104:e5fbbf1c-7a62-4bf5-a486-8ef279171adb,6067
Montant forfaitaire collecté pour le compte et sur ordre de l'Organisme Technique Central (arrêté ministériel du 4 octobre 1991) modifié,824332985,1,fr_bd_824332985:ddc73d10-b3c7-4b96-b851-b25682f34999,6068
Multi-TV FTTH (du 02/06 au 01/07),839181104,1,fr_bd_839181104:180c1d25-2358-485b-86c1-d203f2614c9e,6062
N,839181104,1,fr_bd_839181104:baa533f1-ba21-4f51-a27d-1847e34beaf4,6063
NOVAGO Compatible avec Oppo Reno 4 Pro 5G - Coque Résistante Anti Choc avec Anneau Bague Anti Chute/béquille,824332985,1,fr_bd_824332985:056f9f7c-220c-4f92-b5a3-8516d4f2a9f3,606800
OML,839181104,1,fr_bd_839181104:baa533f1-ba21-4f51-a27d-1847e34beaf4,6063
OML [MUL] NETT. FREIN 50,839181104,1,fr_bd_839181104:24dee091-5e2c-42d7-bcf5-633036f27d0e,6063
ORANDESIGNE Femme Sandales Chaussures A Semelle Plateforme Plate Sandales Été Casual Mules Chaussures De Plage Bout Fermé Pantoufles En Liége Marron 43 EU,824332985,1,fr_bd_824332985:9651bec3-a0ed-40d1-b1e1-c047b63e8a54,606800
Offre Spéciale Appels illimités mobiles Europe(du 02/07 au 01/08),839181104,1,fr_bd_839181104:32e84dca-6069-4d4c-bb48-d6de0124f5b5,606
Offre Spéciale Appels illimités mobiles Europe_(du 02/12 au O1/01),839181104,1,fr_bd_839181104:a9f6a213-75bc-4c3a-b949-b5edc574fc73,6061
Option Majelan,824332985,1,fr_bd_824332985:aad5c343-1941-4519-bf05-63a55a974c01,6062
Ordre C,844082156,1,fr_bd_844082156:512b9fde-f237-4455-986e-b85800bee56a,606100
PAIEMENT CB 1901 FR PARIS APPLE STORE R675 CARTE 01732670,839181104,1,fr_bd_839181104:2c8d626c-8758-4ad6-84fe-d56952bab7c8,606100
PATE POUR FREINS,824332985,2,fr_bd_824332985:ab813727-dd49-4799-bc5c-529683c0e6ad | fr_bd_824332985:ba9ad8e8-9481-4102-a517-de5d6ea216f6,6063
PLANTA FIN 225G DOUX,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
PLANTE VERTE D6CM,839181104,2,fr_bd_839181104:6a1fe323-a1ee-4942-98e6-f9b119e3ada9 | fr_bd_839181104:8f29a582-9778-4f77-aaeb-7915c57bf194,606
POLIAKOV 35 CL 35VOL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
PREMIERE REPARATION,824332985,2,fr_bd_824332985:affbd75f-a45d-434d-b0af-a297e5cc2fcc | fr_bd_824332985:ba959cc7-f76f-45a3-a89d-1a3e58b06dc4,6062
"Pack Remote - Commande à distance vitres/toit ouvrant 360 jours, Verrouillage et déverrouillage à distance des portes 360 jours, Alerte voiturier 360 jours, Personnalisation 360 jours, Emplacement du véhicule 360 jours, Géolocalisation du véhicule 360 jours, Localiser le véhicule 360 jours, Localisation du véhicule 360 jours. Chassis : WDD2130041A652450. Ce produit est valable un an à partir de la date d'activation.",824332985,1,fr_bd_824332985:d1888ec4-8710-4c67-9676-25bf9b3b61ba,6068
Participation commerciale,839181104,1,fr_bd_839181104:15b91bd9-7d96-474e-a7d8-0e88bdc3c3a1,6068
Pièces de rechange,824332985,1,fr_bd_824332985:9fe2554d-510a-4857-bb0e-e555fb0ec1c6,606200
Pièces détachées,824332985,1,fr_bd_824332985:2b913b34-bb3a-42b5-aeb8-6aba064a70f6,6063
Prix de l'abonnement Prime,824332985,1,fr_bd_824332985:665642b0-ad62-4e61-a9dc-bcb1e9826fb7,6068
Prélvements,839181104,1,fr_bd_839181104:b6c7a405-d052-47d7-bce9-934398f14e46,606100
Prélèvements,839181104,1,fr_bd_839181104:45404341-27b9-4dc2-8797-decbd6ca6bed,606800
REMPLACEMENT DES PLAQUETTES DE FREIN AR,824332985,2,fr_bd_824332985:ab813727-dd49-4799-bc5c-529683c0e6ad | fr_bd_824332985:ba9ad8e8-9481-4102-a517-de5d6ea216f6,6063
REVISION B1,824332985,2,fr_bd_824332985:ab813727-dd49-4799-bc5c-529683c0e6ad | fr_bd_824332985:ba9ad8e8-9481-4102-a517-de5d6ea216f6,6063
ROCHE MAZET VIN PAYS D OC ROUGE CAB.SAUV.12.5D 12*25CL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
ROCHE MAZET VIN ROUGE12.5D C.SAUV.2018 6*75CL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
Radiateur de refroidissement,844082156,1,fr_bd_844082156:91a51f09-17d2-4b8e-9fd6-408af2205c2e,606200
Regler le projecteur a LED (Apres test rapide),839181104,1,fr_bd_839181104:f256b17b-2cc4-4024-a519-4e0db6ba770f,60620000
Remise Forfait B&YOU,839181104,5,fr_bd_839181104:20bb2877-f334-4804-96eb-0d875e63d6cd | fr_bd_839181104:3396b209-6561-424a-9684-474076b684cc | fr_bd_839181104:7a9deace-e583-4329-bdd0-9ff93353ea76 | fr_bd_839181104:9a85a0ee-f69a-45f5-85d5-feb8c8b6833f | fr_bd_839181104:be806402-8f8b-4a17-b2cd-09931d176d05,606100
Remise sur Frais de livraison Relais Exp,831060876,1,fr_bd_831060876:0015137d-325e-4395-92bc-34cb7771a836,60970000
Remise sur Galaxy S24,831060876,1,fr_bd_831060876:0015137d-325e-4395-92bc-34cb7771a836,60970000
Remise sur abonnement - Bbox (du 02/06 au 01/07),839181104,1,fr_bd_839181104:180c1d25-2358-485b-86c1-d203f2614c9e,6062
Remise sur abonnement - Bbox (du 02/07 au 01/08),839181104,1,fr_bd_839181104:32e84dca-6069-4d4c-bb48-d6de0124f5b5,606
Remise sur abonnement - Bbox (du 02/11 au 01/12),839181104,1,fr_bd_839181104:ff4ef5c4-08ca-4e77-9395-b37e8ac485af,609
Remplacer les garnitures de frein et les disques de frein de l'essieu arrière (roues complètes démontées),839181104,2,fr_bd_839181104:dd776d5a-19e4-4947-854b-e713b9dbb25f | fr_bd_839181104:f1b3dd25-637b-4cde-956f-23e1dcfad510,6061
Régularisation : Répéteur Bbox Wi-Fi 5 (du 01/03 au 01/03),831060876,1,fr_bd_831060876:e87d3548-9ed4-4602-880d-6e36c3dd5e54,6064
Régularisation Remise Forfait B&YOU (du 31/12 au 01/01),844082156,1,fr_bd_844082156:85badeae-c424-430b-aad3-6318dbd4bf02,6068
Régularisation Remise forfait pendant 12 mois,831060876,1,fr_bd_831060876:301180f9-bbbc-4177-a903-575b18ad81a2,6061
Rénovation 4 jantes de 21 pouces en bi couleur / Mercedes classe S,839181104,2,fr_bd_839181104:39c1a566-8b0c-49d4-b02d-42763ae406dc | fr_bd_839181104:48da2870-2973-4dcf-b7f9-108dd5763bc5,606200
"Réparation selon rapport d'expertise - Travaux effectués: Contrôle des trains avant et arrière, Remplacement, peinture (Aile avant droite, Capot moteur avant, Charnière droite de capot, Pare-chocs avant, Support avant d'aile avant droit, Pare boue avant droit partie avant, Pare boue avant droit partie arrière, Tirant de bras de suspension avant droit, Bras inférieur de suspension avant, Protection sous moteur, Boîtier de direction, Equilibreur droit de capot, Jante avant droite, Porte moyeu avant droit, Bras supérieur de suspension, Amortisseur avant droit et avant gauche, Pneumatique avant droit, Projecteur droit, Support de capteur latéral droit d'aide au stationnement, Joint de porte avant droite, Rétroviseur droit, Répétiteur de rétroviseur), Réparation, peinture (Haut de caisse droit, Elargisseur de bas de caisse, Porte avant droite, Doublure de passage de roue avant droit)",831060876,1,fr_bd_831060876:35a45ee1-867a-4fe8-bbcd-5af400b08c63,6063
Répéteur Bbox Wi-Fi 5,831060876,1,fr_bd_831060876:b6a79fde-ea08-4999-b165-040dbf778924,6061
Répéteur Bbox Wi-Fi 5 (du 02/02 au 01/03),831060876,1,fr_bd_831060876:4be360f8-1ff6-4e93-b490-0978a2155757,6064
SANGLES CROCHET 5MX25MM 250KG STANDERS,839181104,3,fr_bd_839181104:595a6532-e288-4ed0-adfb-e1cdced0f0b8 | fr_bd_839181104:66fdfc5b-1601-4bc2-8962-34239e1b4d64 | fr_bd_839181104:b5cb6fc7-2bda-4931-9186-cdd0a832a737,6068
SAUMON FUME 230G,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
SMS/MMS vers l'international (2 unités),839181104,1,fr_bd_839181104:3396b209-6561-424a-9684-474076b684cc,6064
SPRITE FRESH BOITE SLIM 33CL,839181104,2,fr_bd_839181104:71c2c4e3-2fe7-49bb-91fa-5a62cace1a42 | fr_bd_839181104:a42e08dd-a5aa-49e1-a550-75dabcfbf701,6068
SUNGLASSHUT Article PRouge (B),839181104,1,fr_bd_839181104:eb36aec1-8788-40fc-b32b-f388fe3c3de7,6068
SUPER BOCK 24*25CL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
SanDisk Ultra 128 Go Clé USB 3.0 jusqu'à 130 Mo/s,824332985,1,fr_bd_824332985:9804b0be-f2a4-4dee-944b-6938572a96fd,606800
Service non spécifié,839181104,1,fr_bd_839181104:bcbd0ab0-8626-4a67-ad93-33a453563e19,606000
Services du quotidien,831060876,1,fr_bd_831060876:60839a68-a4da-45ab-a48c-f023d2c2c5c9,6061
Services du quotidien (Achats par SMS),831060876,1,fr_bd_831060876:1f098334-10fc-4929-af91-62e8dbf0ecd8,606100
"Services ponctuels tiers (Services du quotidien, Applications - contenus - services)",831060876,1,fr_bd_831060876:6f54e694-88c4-43e7-b74b-4e1610ef4ebf,6068
Solutions Sécurité Smartphone avec Norton,"831060876,839181104",4,fr_bd_839181104:17495d4f-5cc9-4ce6-ba1c-6ac3b412b31b | fr_bd_839181104:e5ced9dc-526e-433c-b500-3bbd4fd357c0 | fr_bd_831060876:4ff517a9-eceb-4741-9520-df02407e629b | fr_bd_831060876:bdb67c38-0f71-48ab-84fb-eb9fe8033010,6062
"Supplément a la maintenance : Nettoyer, graisser le mécanisme de toit ouvrant panoramique",839181104,4,fr_bd_839181104:2ec3664c-792e-438a-8699-fff8e46292e9 | fr_bd_839181104:dd776d5a-19e4-4947-854b-e713b9dbb25f | fr_bd_839181104:f1b3dd25-637b-4cde-956f-23e1dcfad510 | fr_bd_839181104:fc642081-1c3e-41ac-9274-b7cc6536c335,6062
Supplément a la maintenance B : effectuer la vidange d'huile dans la boite de vitesses automatique Sur véh. avec boite de vitesses 725.0,839181104,4,fr_bd_839181104:2ec3664c-792e-438a-8699-fff8e46292e9 | fr_bd_839181104:dd776d5a-19e4-4947-854b-e713b9dbb25f | fr_bd_839181104:f1b3dd25-637b-4cde-956f-23e1dcfad510 | fr_bd_839181104:fc642081-1c3e-41ac-9274-b7cc6536c335,6062
Surplus lié à la taxe de solidarité,824332985,1,fr_bd_824332985:6e79140c-b9af-4c2b-a62b-60c1e5247289,606300
TETRA SAFESTART 250ML,839181104,2,fr_bd_839181104:6a1fe323-a1ee-4942-98e6-f9b119e3ada9 | fr_bd_839181104:8f29a582-9778-4f77-aaeb-7915c57bf194,606
TIRAMISU COOKIE CREAM 100GX12,839181104,2,fr_bd_839181104:71c2c4e3-2fe7-49bb-91fa-5a62cace1a42 | fr_bd_839181104:a42e08dd-a5aa-49e1-a550-75dabcfbf701,6011
Taxe d'aéroport,824332985,1,fr_bd_824332985:6e79140c-b9af-4c2b-a62b-60c1e5247289,606300
Taxe d'aéroport française,824332985,1,fr_bd_824332985:6e79140c-b9af-4c2b-a62b-60c1e5247289,606300
Taxe de solidarité,824332985,1,fr_bd_824332985:6e79140c-b9af-4c2b-a62b-60c1e5247289,606300
U+ JDN GFX PTCH,839181104,1,fr_bd_839181104:603ca7e0-8c16-462d-af31-e9ac005df83c,6068
U+ JDN GFX PTCH BR FLC CRSUIT 80110 BLCK/MLT,839181104,1,fr_bd_839181104:22964cef-de13-4d46-a1c4-5f316430a5fa,6068
VIDANGE MOTEUR + FILTRE,824332985,2,fr_bd_824332985:ab813727-dd49-4799-bc5c-529683c0e6ad | fr_bd_824332985:ba9ad8e8-9481-4102-a517-de5d6ea216f6,6063
VIEUX PAPES CAG VIN ROUGE 11.5D 12*75CL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
VITA BAG.CANARI COMBI/3,839181104,2,fr_bd_839181104:6a1fe323-a1ee-4942-98e6-f9b119e3ada9 | fr_bd_839181104:8f29a582-9778-4f77-aaeb-7915c57bf194,606
VODKA ABSOLUT 40° 70CL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
Valeur Main d'oeuvre,824332985,1,fr_bd_824332985:d454619e-985f-4e22-8034-9317a25a4466,6068
Valeur Pièces de Rechange,824332985,1,fr_bd_824332985:d454619e-985f-4e22-8034-9317a25a4466,6062
"Vente directe Carven (Combiné, Solaire, Homme, taille : 47/24, code coloris : NONO, coloris : NOIR BRILLANT/NOIR SEMI MAT, long : 148)",839181104,1,fr_bd_839181104:240eaab7-1e41-48f7-a428-4adbb5bfb2c6,6068
Vidange huile moteur + fourniture et pose filtre à huile + Plaquettes de freins AV+AR,844082156,1,fr_bd_844082156:54fc85a0-adf4-4329-87dc-55a2a231b336,6068
Vos abonnements,831060876,1,fr_bd_831060876:9e42b09e-e94c-4e0b-92a4-327774123284,606100
"Vos abonnements, forfaits et options - Forfait Client B&You 230Go",839181104,1,fr_bd_839181104:9034f781-1021-403f-a679-046140b4b08b,606100
"Vos abonnements, forfaits et options - Pour le mois à venir (du 02/08 au 01/09) - Option multi-SIM Internet (facturée sur fft mobile)",831060876,1,fr_bd_831060876:7c940457-d739-487d-a865-5691b2b5df20,606100
"Vos abonnements, forfaits et options - Série Speciale B&YOU 200Go",839181104,1,fr_bd_839181104:f5d64328-68aa-4117-91c0-4c98f5415696,606100
Vos autres services de tiers (**),831060876,1,fr_bd_831060876:03958367-b2e9-472e-a376-b894fe9ed8b0,606100
Vos autres services de tiers - Abonnements,831060876,1,fr_bd_831060876:56fd18db-1f17-43eb-a468-75f900e039e8,6062
Vos autres services de tiers - Services ponctuels,831060876,1,fr_bd_831060876:56fd18db-1f17-43eb-a468-75f900e039e8,6062
Vos autres services et produits,831060876,1,fr_bd_831060876:9e42b09e-e94c-4e0b-92a4-327774123284,606100
Vos communications (du 02/03 au 01/04),839181104,1,fr_bd_839181104:9ead9ef9-3d58-4a2a-8172-49c0aa7c782c,6064
Vos communications (du 02/07 au 01/08) - en dépassement ou non incluses dans vos forfaits,839181104,1,fr_bd_839181104:9034f781-1021-403f-a679-046140b4b08b,606100
Vos communications (du 02/07 au 01/08) décomptées de vos forfaits - 1 Go 230 dans le cadre de votre Internet décompté de votre forfait principal,831060876,1,fr_bd_831060876:7c940457-d739-487d-a865-5691b2b5df20,606100
Vos communications (du 02/08 au 01/09),824332985,1,fr_bd_824332985:d3d691a2-3c5a-4ac0-8e90-da4058795708,606100
Vos communications (du 02/10 au 01/11),824332985,1,fr_bd_824332985:25773723-0a7d-4ba8-869d-d7291bcaac25,606200
Vos services fournis par des tiers,824332985,1,fr_bd_824332985:25773723-0a7d-4ba8-869d-d7291bcaac25,606300
"Vos services fournis par votre opérateur - Vos abonnements, forfaits et options",831060876,1,fr_bd_831060876:df6fad97-900c-4688-afeb-151880117f54,6062
Vos services ponctuels,824332985,1,fr_bd_824332985:25773723-0a7d-4ba8-869d-d7291bcaac25,606300
WHISKY CLAN CLAMBELL 40D 6*20CL,844082156,1,fr_bd_844082156:3483e866-c67a-4bb0-9962-7555339d56a2,6068
[MONTAGE] Montage,824332985,2,fr_bd_824332985:0b859599-8360-4cf4-bab9-1a01fbc08504 | fr_bd_824332985:0fedd9d4-3257-4fa4-97ec-ccb2722cea0d,606300
"na-commerce Etui de protection universel en cuir synthétique résistant avec fonction support rotatif a 360° pour tablette 10-10,1"" Braun",824332985,1,fr_bd_824332985:426ec3e3-a0ea-4619-926c-0c40c2b801eb,6068
réabonnement(s) véhicules légers,824332985,1,fr_bd_824332985:8f036da0-0ad4-48a8-b08c-bfd20265e5a2,6068
transfert CDG>saint denis clients:Isabelle Massa,839181104,1,fr_bd_839181104:1bf290bf-b5d5-4f5a-852e-c4a9e0f2eccb,606
